Include	HTM_SAMPLE_LABEL_aggregated	EVENT_LABEL	EVENT_DATETIME_Start	EVENT_DATETIME_End	EVENT_LATITUDE_Start	EVENT_LONGITUDE_Start	EVENT_LATITUDE_End	EVENT_LONGITUDE_End	SAMPLE_DEPTH_Intended_min_(m)	SAMPLE_PROTOCOL_Size-Fraction_Lower-Threshold_(µm)	SAMPLE_PROTOCOL_Concatenated 	HTM_SAMPLE_PROTOCOL_Concentration_Factor	HTM_ACQUISITION_LABEL_aggregated	HTM_ACQUISITION_Sample_VolumeLoad	HTM_ACQUISITION_Sample_VolumeNormalised	HTM_ACQUISITION_Sample_WellCoordinates	HTM_ACQUISITION_Project_Label	HTM_ACQUISITION_Date	HTM_ACQUISITION_Operator	HTM_ACQUISITION_Mounting_End	HTM_ACQUISITION_Run_Label	HTM_ACQUISITION_Comment_Mounting	HTM_ACQUISITION_Comment_Run	HTM_ACQUISITION_Comment_Sample	HTM_ACQUISITION_Run_Duration	HTM_ACQUISITION_Run_Template	HTM_ACQUISITION_Run_Magnification	HTM_ACQUISITION_Run_System	HTM_ACQUISITION_Run_Protocol	HTM_ACQUISITION_Run_VoxelSize	HTM_ACQUISITION_Run_MetadataFile_URI	HTM_ACQUISITION_Run_OutputFiles_URI	HTM_ACQUISITION_Mounting_Protocol	HTM_ACQUISITION_Plate_WellDesign	HTM_ACQUISITION_Plate_WellHeight	HTM_ACQUISITION_Plate_WellWidth	HTM_ACQUISITION_Plate_WellArea	HTM_ACQUISITION_Plate_CommercialRef	HTM_ACQUISITION_Sample_ZSlices	HTM_ACQUISITION_Sample_Channels	HTM_ACQUISITION_Sample_FramesperFOV	HTM_ACQUISITION_Sample_FrameTransform	HTM_ACQUISITION_Sample_FramePIX	HTM_ACQUISITION_Sample_FovWidth	HTM_ACQUISITION_Sample_MosaicFov	HTM_ACQUISITION_Sample_MosaicDim	HTM_ACQUISITION_Sample_MosaicOverlap	HTM_ACQUISITION_Sample_MosaicArea	HTM_ACQUISITION_Sample_VolumeImaged	HTM_ACQUISITION_Sample_Channel1	HTM_ACQUISITION_Sample_Channel2	HTM_ACQUISITION_Sample_Channel3	HTM_ACQUISITION_Sample_Channel4	HTM_ACQUISITION_Sample_Channel5	HTM_ACQUISITION_Sample_Channel6	HTM_ACQUISITION_Sample_RunnningTime	HTM_ACQUISITION_CalibrationBeads1_WellCoordinates	HTM_ACQUISITION_CalibrationBeads1_Intensity	HTM_ACQUISITION_CalibrationBeads1_Color	HTM_ACQUISITION_CalibrationBeads1_Diameter	HTM_ACQUISITION_CalibrationBeads1_CommercialRef	HTM_ACQUISITION_CalibrationBeads2_WellCoordinates	HTM_ACQUISITION_CalibrationBeads2_Intensity	HTM_ACQUISITION_CalibrationBeads2_Color	HTM_ACQUISITION_CalibrationBeads2_Diameter	HTM_ACQUISITION_CalibrationBeads2_CommercialRef	HTM_ACQUISITION_CalibrationBeads3_WellCoordinates	HTM_ACQUISITION_CalibrationBeads3_Intensity	HTM_ACQUISITION_CalibrationBeads3_Color	HTM_ACQUISITION_CalibrationBeads3_Diameter	HTM_ACQUISITION_CalibrationBeads3_CommercialRef	HTM_ACQUISITION_CalibrationBeads4_WellCoordinates	HTM_ACQUISITION_CalibrationBeads4_Intensity	HTM_ACQUISITION_CalibrationBeads4_Color	HTM_ACQUISITION_CalibrationBeads4_Diameter	HTM_ACQUISITION_CalibrationBeads4_CommercialRef	HTM_ACQUISITION_CalibrationBeads5_WellCoordinates	HTM_ACQUISITION_CalibrationBeads5_Intensity	HTM_ACQUISITION_CalibrationBeads5_Color	HTM_ACQUISITION_CalibrationBeads5_Diameter	HTM_ACQUISITION_CalibrationBeads5_CommercialRef	HTM_ACQUISITION_CalibrationBeads6_WellCoordinates	HTM_ACQUISITION_CalibrationBeads6_Intensity	HTM_ACQUISITION_CalibrationBeads6_Color	HTM_ACQUISITION_CalibrationBeads6_Diameter	HTM_ACQUISITION_CalibrationBeads6_CommercialRef	HTM_ACQUISITION_CalibrationBeads7_WellCoordinates	HTM_ACQUISITION_CalibrationBeads7_Intensity	HTM_ACQUISITION_CalibrationBeads7_Color	HTM_ACQUISITION_CalibrationBeads7_Diameter	HTM_ACQUISITION_CalibrationBeads7_CommercialRef	HTM_ACQUISITION_CalibrationBeads8_WellCoordinates	HTM_ACQUISITION_CalibrationBeads8_Intensity	HTM_ACQUISITION_CalibrationBeads8_Color	HTM_ACQUISITION_CalibrationBeads8_Diameter	HTM_ACQUISITION_CalibrationBeads8_CommercialRef
K	S082--D1--R27--G100003586	TARA_20101206T1858Z_082_EVENT_PUMP	2010-12-06T18:58Z	2010-12-06T22:11Z	-47.2007	-57.9446	-47.1208	-57.8265	40	5	PROT_HTM_W5-20	n/a	S082--D1--R27--G100003586--A140626	1,57	n/a	U01V01	TARA_HCS1_H5	2014-06-25T18:00:00	Luca Santangeli	17:00	TARA_HCS1_H5_G100003584_G100003586--2014_06_26_00_00_00	new tube of red and green 0,3% beads used		very low cell density GPSS confirmed	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot1405603 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
K	S084--D0--R27--G100004906	TARA_20110103T1817Z_084_EVENT_NET	2011-01-03T18:17Z	2011-01-03T18:32Z	-60.4016	-60.4488	-60.4062	-60.4421	3	5	PROT_HTM_N5-20	549.7787143782	S084--D0--R27--G100004906--A130824	1.6	0.0008796459	U01V01	TARA_HCS1_H5	2013-08-24T19:23:14	Sebastien Colin	20:00	TARA_HCS1_H5_G100003406_G100004906--2013_08_24_19_23_14	Acquistion started 1h30 after the mounting; WELLS U0V2 AND U1V2 ARE SWAPED; beads intensity calibration 3% are in the well U1V2	V1.6 = water pumping 1300ms instead of 1250ms; water pumping is OK		17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S084--D0--R27--G100004906	TARA_20110103T1817Z_084_EVENT_NET	2011-01-03T18:17Z	2011-01-03T18:32Z	-60.4016	-60.4488	-60.4062	-60.4421	3	5	PROT_HTM_N5-20	549.7787143782	S084--D0--R27--G100004906--A130825	2.3	0.001264491	U00V01	TARA_HCS1_H5	2013-08-25T19:31:15	Sebastien Colin	18:30	TARA_HCS1_H5_G100004906_G100002201--2013_08_25_19_31_15	Acquistion started 3h after the mounting			17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S085--D0--R27--G100004339	TARA_20110106T1038Z_085_EVENT_PUMP	2011-01-06T10:38Z	2011-01-06T12:30Z	-62.0385	-49.529	-62.1363	-49.3331	3	5	PROT_HTM_W5-20	n/a	S085--D0--R27--G100004339--A130927	2.4	n/a	U00V01	TARA_HCS1_H5	2013-09-27T15:24:28	Sebastien Colin	15:30	TARA_HCS1_H5_G100004339_G100004341--2013_09_27_15_24_28	Acquistion started 2h00 after the mounting		very few cells GPSS	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S085--D1--R27--G100004341	TARA_20110106T1857Z_085_EVENT_NET	2011-01-06T18:57Z	2011-01-06T19:21Z	-62.21	-49.2245	-62.2182	-49.2131	90	5	PROT_HTM_N5-20	n/a	S085--D1--R27--G100004341--A130927	2.4	n/a	U01V01	TARA_HCS1_H5	2013-09-27T15:24:28	Sebastien Colin	15:30	TARA_HCS1_H5_G100004339_G100004341--2013_09_27_15_24_28	Acquistion started 2h00 after the mounting		very few cells GPSS confirmed	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S091--D0--R27--G100004727	TARA_20110225T1532Z_091_EVENT_NET	2011-02-25T15:32Z	2011-02-25T13:38Z	-34.173	-73.0814	-34.1736	-73.075	3	5	PROT_HTM_N5-20	1040.6525665016	S091--D0--R27--G100004727--A131208	2.4	0.0024975662	U00V01	TARA_HCS1_H5	2013-12-08T21:26:28	Sebastien Colin	21:45	TARA_HCS1_H5_G100004727_G100004940--2013_12_08_21_26_28	Acquistion started 1h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is medium	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S092--D0--R27--G100004940	TARA_20110226T1440Z_092_EVENT_NET	2011-02-26T14:40Z	2011-02-26T14:57Z	-33.6737	-71.9641	-33.673	-71.962	3	5	PROT_HTM_N5-20	569.4136684632	S092--D0--R27--G100004940--A131208	2.4	0.0013665928	U01V01	TARA_HCS1_H5	2013-12-08T21:26:28	Sebastien Colin	21:45	TARA_HCS1_H5_G100004727_G100004940--2013_12_08_21_26_28	Acquistion started 1h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is  high	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S096--D0--R27--G100008990	TARA_20110324T1607Z_096_EVENT_NET	2011-03-24T16:07Z	2011-03-24T16:17Z	-29.6597	-101.2351	-29.6559	-101.2403	3	5	PROT_HTM_N5-20	1040.6525665016	S096--D0--R27--G100008990--A131207	2.4	0.0024975662	U00V01	TARA_HCS1_H5	2013-12-07T22:33:03	Sebastien Colin	23:00	TARA_HCS1_H5_G100008990_G100009437--2013_12_07_22_33_03	Acquistion started 0h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is medium	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S100--D0--R27--G100009437	TARA_20110415T1625Z_100_EVENT_NET	2011-04-15T16:25Z	2011-04-15T16:40Z	-12.9488	-96.0293	-12.9453	-96.1326	3	5	PROT_HTM_N5-20	1845.685683984	S100--D0--R27--G100009437--A131207	1.6	0.0029530971	U01V01	TARA_HCS1_H5	2013-12-07T22:33:03	Sebastien Colin	23:00	TARA_HCS1_H5_G100008990_G100009437--2013_12_07_22_33_03	Acquistion started 0h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is  high	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S102--D0--R27--G100009617	TARA_20110421T2222Z_102_EVENT_NET	2011-04-21T22:22Z	2011-04-21T22:38Z	-5.252	-85.2052	-5.2527	-85.213	3	5	PROT_HTM_N5-20	962.1127501619	S102--D0--R27--G100009617--A131206	1.6	0.0015393804	U00V01	TARA_HCS1_H5	2013-12-06T20:46:40	Sebastien Colin	21:30	TARA_HCS1_H5_G100009617_G100008907--2013_12_06_20_46_40	Acquistion started 0h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is  high	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S106--D0--R27--G100008907	TARA_20110503T1518Z_106_EVENT_NET	2011-05-03T15:18Z	2011-05-03T15:32Z	0.0247	-84.6024	0.0294	-84.6065	3	5	PROT_HTM_N5-20	962.1127501619	S106--D0--R27--G100008907--A131206	1.6	0.0015393804	U01V01	TARA_HCS1_H5	2013-12-06T20:46:40	Sebastien Colin	21:30	TARA_HCS1_H5_G100009617_G100008907--2013_12_06_20_46_40	Acquistion started 0h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is  high	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S109--D0--R27--G100009725	TARA_20110512T1631Z_109_EVENT_NET	2011-05-12T16:31Z	2011-05-12T16:44Z	2.0399	-84.5599	2.0455	-84.5573	3	5	PROT_HTM_N5-20	1021.0176124167	S109--D0--R27--G100009725--A131205	2.4	0.0024504423	U00V01	TARA_HCS1_H5	2013-12-05T21:08:22	Sebastien Colin	21:30	TARA_HCS1_H5_G100009725_G100010454--2013_12_05_21_08_22	Acquistion started 0h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is medium	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S113--D0--R27--G100010454	TARA_20110619T1925Z_113_EVENT_NET	2011-06-19T19:25Z	2011-06-19T19:56Z	-23.1107	-134.9329	-23.1107	-134.9327	3	5	PROT_HTM_N5-20	2827.4333882308	S113--D0--R27--G100010454--A131205	2.4	0.0067858401	U01V01	TARA_HCS1_H5	2013-12-05T21:08:22	Sebastien Colin	21:30	TARA_HCS1_H5_G100009725_G100010454--2013_12_05_21_08_22	Acquistion started 0h45 after the mounting	AF laser power has been increased from 0.1 to 0.2%	Cell density is  high	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
